roi_name,con_name,subject_id,con_file,summary_value
rAMY_L_mask,Neutral-Blocks,sub-s025,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s025/con_0002.nii,0.106614925788017
rAMY_L_mask,Trials,sub-s025,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s025/con_0003.nii,-0.0307959567196667
rAMY_L_mask,NegDM,sub-s025,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s025/con_0004.nii,-0.143161973168608
rAMY_L_mask,NeuDM,sub-s025,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s025/con_0005.nii,-0.172126876021503
rAMY_L_mask,Emotional-Blocks,sub-s026,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s026/con_0001.nii,-0.0837700445393566
rAMY_L_mask,Neutral-Blocks,sub-s026,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s026/con_0002.nii,-0.0314140152351465
rAMY_L_mask,Trials,sub-s026,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s026/con_0003.nii,0.692118968442082
rAMY_L_mask,NegDM,sub-s026,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s026/con_0004.nii,0.157612174744718
rAMY_L_mask,NeuDM,sub-s026,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s026/con_0005.nii,0.119493808060884
rAMY_L_mask,Emotional-Blocks,sub-s027,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s027/con_0001.nii,0.00108331990009174
rAMY_L_mask,Neutral-Blocks,sub-s027,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s027/con_0002.nii,-0.0892344808093039
rAMY_L_mask,Trials,sub-s027,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s027/con_0003.nii,0.690745415998623
rAMY_L_mask,NegDM,sub-s027,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s027/con_0004.nii,-0.0604768512108421
rAMY_L_mask,NeuDM,sub-s027,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s027/con_0005.nii,-0.0267694757087156
rAMY_L_mask,Emotional-Blocks,sub-s028,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s028/con_0001.nii,-0.352847067415714
rAMY_L_mask,Neutral-Blocks,sub-s028,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s028/con_0002.nii,-0.0835726593101863
rAMY_L_mask,Trials,sub-s028,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s028/con_0003.nii,1.0882237450555
rAMY_L_mask,NegDM,sub-s028,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s028/con_0004.nii,0.0179704859838821
rAMY_L_mask,NeuDM,sub-s028,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s028/con_0005.nii,-0.401686191111803
rAMY_L_mask,Emotional-Blocks,sub-s029,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s029/con_0001.nii,-0.00712196790683083
rAMY_L_mask,Neutral-Blocks,sub-s029,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s029/con_0002.nii,-0.0222417873162776
rAMY_L_mask,Trials,sub-s029,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s029/con_0003.nii,0.108291669013957
rAMY_L_mask,NegDM,sub-s029,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s029/con_0004.nii,-0.125251926036552
rAMY_L_mask,NeuDM,sub-s029,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s029/con_0005.nii,0.0397571028792299
rAMY_L_mask,Emotional-Blocks,sub-s030,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s030/con_0001.nii,0.0913818270019838
rAMY_L_mask,Neutral-Blocks,sub-s030,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s030/con_0002.nii,0.0915642334963195
rAMY_L_mask,Trials,sub-s030,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s030/con_0003.nii,0.16877411059197
rAMY_L_mask,NegDM,sub-s030,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s030/con_0004.nii,0.176468097273842
rAMY_L_mask,NeuDM,sub-s030,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s030/con_0005.nii,0.0951284596472979
rAMY_L_mask,Emotional-Blocks,sub-s031,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s031/con_0001.nii,0.0169381099545863
rAMY_L_mask,Neutral-Blocks,sub-s031,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s031/con_0002.nii,0.0508731874497607
rAMY_L_mask,Trials,sub-s031,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s031/con_0003.nii,0.265355428089853
rAMY_L_mask,NegDM,sub-s031,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s031/con_0004.nii,-0.0518519378023921
rAMY_L_mask,NeuDM,sub-s031,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s031/con_0005.nii,0.00934166133380495
rAMY_R_mask,Emotional-Blocks,sub-s003,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s003/con_0001.nii,0.0229390176150223
rAMY_R_mask,Neutral-Blocks,sub-s003,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s003/con_0002.nii,-0.0334100607927475
rAMY_R_mask,Trials,sub-s003,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s003/con_0003.nii,0.263969271298912
rAMY_R_mask,NegDM,sub-s003,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s003/con_0004.nii,0.108489889281595
rAMY_R_mask,NeuDM,sub-s003,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s003/con_0005.nii,-0.0292406951863733
rAMY_R_mask,Emotional-Blocks,sub-s004,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s004/con_0001.nii,0.00185895103585305
rAMY_R_mask,Neutral-Blocks,sub-s004,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s004/con_0002.nii,-0.0414568160024161
rAMY_R_mask,Trials,sub-s004,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s004/con_0003.nii,0.430475309549624
rAMY_R_mask,NegDM,sub-s004,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s004/con_0004.nii,0.124263927189944
rAMY_R_mask,NeuDM,sub-s004,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s004/con_0005.nii,0.192115221022007
rAMY_R_mask,Emotional-Blocks,sub-s007,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s007/con_0001.nii,0.0881477234623809
rAMY_R_mask,Neutral-Blocks,sub-s007,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s007/con_0002.nii,0.0515200181670177
rAMY_R_mask,Trials,sub-s007,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s007/con_0003.nii,0.0744397384150782
rAMY_R_mask,NegDM,sub-s007,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s007/con_0004.nii,-0.0310709449532118
rAMY_R_mask,NeuDM,sub-s007,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s007/con_0005.nii,0.0540745183600423
rAMY_R_mask,Emotional-Blocks,sub-s011,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s011/con_0001.nii,0.0565076266974211
rAMY_R_mask,Neutral-Blocks,sub-s011,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s011/con_0002.nii,0.0174459537938755
rAMY_R_mask,Trials,sub-s011,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s011/con_0003.nii,-0.243205489166754
rAMY_R_mask,NegDM,sub-s011,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s011/con_0004.nii,0.0342157065425999
rAMY_R_mask,NeuDM,sub-s011,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s011/con_0005.nii,0.173093658199327
rAMY_R_mask,Emotional-Blocks,sub-s014,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s014/con_0001.nii,-0.0418041600349049
rAMY_R_mask,Neutral-Blocks,sub-s014,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s014/con_0002.nii,0.0112609214271652
rAMY_R_mask,Trials,sub-s014,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s014/con_0003.nii,0.443476815141374
rAMY_R_mask,NegDM,sub-s014,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s014/con_0004.nii,0.0858446468666403
rAMY_R_mask,NeuDM,sub-s014,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s014/con_0005.nii,-0.369855885593376
rAMY_R_mask,Emotional-Blocks,sub-s015,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s015/con_0001.nii,-0.0673691289491641
rAMY_R_mask,Neutral-Blocks,sub-s015,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s015/con_0002.nii,-0.165449880792294
rAMY_R_mask,Trials,sub-s015,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s015/con_0003.nii,0.287431675669634
rAMY_R_mask,NegDM,sub-s015,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s015/con_0004.nii,-0.29351381359001
rAMY_R_mask,NeuDM,sub-s015,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s015/con_0005.nii,-0.367746135931876
rAMY_R_mask,Emotional-Blocks,sub-s016,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s016/con_0001.nii,0.0720753607456572
rAMY_R_mask,Neutral-Blocks,sub-s016,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s016/con_0002.nii,0.149770646310515
rAMY_R_mask,Trials,sub-s016,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s016/con_0003.nii,0.119582843552861
rAMY_R_mask,NegDM,sub-s016,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s016/con_0004.nii,-0.0499782854427273
rAMY_R_mask,NeuDM,sub-s016,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s016/con_0005.nii,0.155702651487146
rAMY_R_mask,Emotional-Blocks,sub-s017,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s017/con_0001.nii,-0.0703591262223199
rAMY_R_mask,Neutral-Blocks,sub-s017,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s017/con_0002.nii,-0.162017092751339
rAMY_R_mask,Trials,sub-s017,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s017/con_0003.nii,0.0651388668196483
rAMY_R_mask,NegDM,sub-s017,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s017/con_0004.nii,0.267057338438204
rAMY_R_mask,NeuDM,sub-s017,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s017/con_0005.nii,0.811044603354401
rAMY_R_mask,Emotional-Blocks,sub-s020,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s020/con_0001.nii,0.0746657586000381
rAMY_R_mask,Neutral-Blocks,sub-s020,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s020/con_0002.nii,-0.111969587694233
rAMY_R_mask,Trials,sub-s020,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s020/con_0003.nii,0.366271891549825
rAMY_R_mask,NegDM,sub-s020,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s020/con_0004.nii,-0.0474554566026846
rAMY_R_mask,NeuDM,sub-s020,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s020/con_0005.nii,0.11486037472056
rAMY_R_mask,Emotional-Blocks,sub-s023,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s023/con_0001.nii,0.0587627784775072
rAMY_R_mask,Neutral-Blocks,sub-s023,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s023/con_0002.nii,0.0615849289908591
rAMY_R_mask,Trials,sub-s023,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s023/con_0003.nii,0.284695813864883
rAMY_R_mask,NegDM,sub-s023,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s023/con_0004.nii,0.274719045264517
rAMY_R_mask,NeuDM,sub-s023,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s023/con_0005.nii,0.291105083941172
rAMY_R_mask,Emotional-Blocks,sub-s024,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s024/con_0001.nii,-0.182149438677977
rAMY_R_mask,Neutral-Blocks,sub-s024,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s024/con_0002.nii,-0.247320680413395
rAMY_R_mask,Trials,sub-s024,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s024/con_0003.nii,0.921249297625489
rAMY_R_mask,NegDM,sub-s024,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s024/con_0004.nii,0.464355347816729
rAMY_R_mask,NeuDM,sub-s024,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s024/con_0005.nii,0.0538678860457407
rAMY_R_mask,Emotional-Blocks,sub-s025,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s025/con_0001.nii,0.082895395559414
rAMY_R_mask,Neutral-Blocks,sub-s025,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s025/con_0002.nii,0.0902007661739157
rAMY_R_mask,Trials,sub-s025,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s025/con_0003.nii,0.147831333163453
rAMY_R_mask,NegDM,sub-s025,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s025/con_0004.nii,-0.133716476342266
rAMY_R_mask,NeuDM,sub-s025,/gsfs0/data/ritcheym/data/fmri/mice/analysis/encoding/MixedBlockER_TwoParMods/sub-s025/con_0005.nii,-0.225658470367392
